id_carta,id_mazo,numero_copias,banquillo
26682,156,4,t
19937,156,3,t
26269,156,1,t
12189,156,2,t
3264,156,3,t
36159,156,3,f
21407,156,2,f
14352,156,4,f
931,156,2,t
2545,156,4,t
30633,156,4,t
16023,156,4,t
45145,156,4,t
6422,156,3,t
35900,156,3,t
8569,156,4,f
5945,157,2,f
1650,157,3,t
11302,157,1,f
936,157,4,f
12277,157,2,t
39804,157,3,t
18511,157,4,f
9984,157,3,f
44649,157,4,t
31191,157,3,t
31407,157,1,f
2788,157,2,f
2309,157,4,f
18679,157,3,f
6861,157,2,t
45771,157,4,f
45884,157,2,t
7170,157,3,f
30190,157,2,t
40591,157,1,t
35435,157,2,t
17421,157,1,f
21515,157,2,t
45909,157,1,f
1933,157,3,t
40960,157,1,t
11530,157,2,t
6438,157,2,t
9688,157,3,t
9341,157,1,f
25132,157,2,t
3969,157,2,f
25136,157,2,t
23589,157,2,f
5767,157,4,t
36843,157,2,t
23240,157,1,t
28794,157,1,f
45740,157,1,t
43426,157,3,t
862,158,2,f
43693,158,1,t
16164,158,4,t
33951,158,4,t
34346,158,1,f
9068,158,2,t
20126,158,1,f
30362,158,2,t
34920,158,2,f
4301,158,3,f
35757,158,3,t
41952,158,3,t
36662,158,3,f
12568,158,2,t
40085,158,4,f
37942,158,2,f
26585,158,3,f
39673,158,3,f
3306,158,3,f
25626,158,1,f
40749,158,4,t
45504,158,2,t
22582,158,1,t
45221,158,3,f
1651,158,4,f
27453,158,4,t
43196,158,3,t
15080,158,4,f
36482,158,4,t
34781,158,2,f
40707,158,3,f
22047,158,2,f
26057,158,4,f
43313,158,2,t
20113,158,3,f
26900,158,3,f
42317,158,2,t
11420,158,2,f
35782,158,1,t
6125,158,2,t
42490,159,4,t
23597,159,4,f
35299,159,3,f
22612,159,3,f
34446,159,4,t
11293,159,3,f
13733,159,1,f
37669,159,3,f
45929,159,1,t
40128,159,1,f
13855,159,2,t
28650,159,1,f
7240,159,1,f
14869,159,2,t
10189,159,4,t
34714,159,3,f
20588,159,4,t
5578,159,2,t
21436,159,2,f
38235,159,1,f
2824,159,1,t
3313,159,3,f
1322,159,2,t
9052,159,3,t
16971,159,1,f
2073,159,3,t
2206,159,2,f
42555,159,2,f
1719,159,4,f
66,159,3,t
5807,159,2,f
4527,159,3,t
23382,159,3,f
40054,159,2,t
6182,159,4,f
24870,159,3,t
15939,159,3,f
14666,159,1,f
31784,159,3,f
35721,159,1,t
37281,160,1,f
10546,160,1,f
35803,160,4,t
17861,160,4,f
43672,160,3,f
25525,160,2,f
39465,160,3,f
24045,160,2,t
11657,160,2,t
40633,160,2,f
26259,160,4,f
1930,160,3,t
29405,160,3,t
42921,160,2,f
33266,160,3,f
25013,160,1,t
5409,160,3,f
4545,160,3,f
10377,160,1,t
43582,160,4,t
31397,160,2,f
42631,160,4,t
3234,160,1,t
12574,160,2,t
21336,160,2,t
22212,160,2,f
12052,160,4,f
28179,160,4,f
5083,160,1,t
15162,160,4,t
6522,160,2,f
12670,160,1,f
32261,160,4,f
25856,160,4,f
34991,160,3,f
37075,160,1,t
34916,160,3,f
8174,160,3,f
9957,160,4,f
13732,160,1,t
25396,161,3,f
39544,161,1,f
26731,161,3,t
38752,161,2,t
7186,161,2,f
19566,161,4,t
22228,161,3,t
14922,161,4,f
39009,161,1,f
17485,161,3,f
21985,161,3,t
3122,161,1,t
43925,161,4,t
9671,161,1,f
30943,161,3,t
39061,161,2,t
5913,161,1,t
31513,161,2,f
29292,161,2,t
28962,161,4,f
12451,161,1,t
40282,161,1,f
651,161,4,f
36424,161,4,f
16962,161,4,f
37161,161,3,t
9791,161,4,t
30289,161,2,f
27688,161,3,f
35700,161,1,t
17130,161,3,t
42280,161,4,f
7986,161,3,f
45837,161,1,f
29374,161,1,t
4190,161,4,f
21898,161,3,f
24663,161,2,t
3367,161,4,f
38565,161,2,t
16071,162,2,f
25831,162,4,t
34757,162,4,f
28797,162,3,f
7149,162,2,f
32868,162,3,t
26685,162,2,f
30741,162,1,f
20379,162,3,t
32310,162,4,t
31504,162,3,t
38510,162,2,t
25822,162,3,t
41322,162,1,t
41611,162,3,t
9195,162,3,t
25167,162,1,f
2992,162,4,f
25820,162,3,f
15106,162,1,f
25353,162,3,f
40157,162,1,f
24365,162,4,t
2373,162,2,t
10539,162,1,t
17116,162,4,t
20341,162,3,f
42503,162,4,t
13452,162,1,f
42981,162,2,f
45938,162,1,t
391,162,3,f
20388,162,3,t
20582,162,3,t
6439,162,2,t
32093,162,1,f
9569,162,4,f
42756,162,2,f
38524,162,3,t
27561,162,3,t
5838,163,2,t
8353,163,2,t
25418,163,2,t
11517,163,1,f
42624,163,4,f
6410,163,2,t
6920,163,1,t
41238,163,4,t
42575,163,4,f
37688,163,4,f
9579,163,1,f
36582,163,3,t
40117,163,1,f
40142,163,4,f
23716,163,4,t
33253,163,1,t
7342,163,2,f
9843,163,4,t
25333,163,3,t
1449,163,4,t
3588,163,2,f
7324,163,4,f
10128,163,4,f
45323,163,3,t
13145,163,3,t
40950,163,4,t
26822,163,4,f
34512,163,1,t
8805,163,4,t
46001,163,4,f
38531,163,3,f
2273,163,2,t
12112,163,4,t
24285,163,1,t
43808,163,3,f
12711,163,4,t
26969,163,2,f
38829,163,4,t
36644,163,4,f
27558,163,1,f
4886,164,3,t
33548,164,2,t
18573,164,1,t
43654,164,3,f
27092,164,2,f
13170,164,3,t
20662,164,1,t
2784,164,4,f
6647,164,2,t
39512,164,3,f
39105,164,1,t
20298,164,1,t
19470,164,3,f
44600,164,4,f
16964,164,1,t
43980,164,3,t
27211,164,3,t
633,164,1,f
23415,164,3,f
3549,164,4,t
15385,164,1,t
17733,164,4,t
38482,164,1,f
12751,164,3,t
5129,164,3,f
32154,164,2,t
28418,164,2,f
34960,164,3,t
39925,164,2,t
45952,164,3,t
7359,164,3,t
5480,164,3,t
14213,164,2,f
11242,164,3,f
32508,164,1,f
19144,164,1,t
5228,164,2,t
37387,164,1,f
41584,164,1,t
23810,164,3,t
35769,165,1,t
3609,165,1,f
28032,165,3,f
18484,165,3,t
43114,165,4,f
27050,165,2,t
37348,165,3,f
10316,165,1,f
5484,165,3,f
43263,165,4,t
9116,165,1,t
11522,165,4,f
35122,165,4,t
31838,165,4,f
32846,165,2,f
3308,165,4,t
42268,165,4,f
374,165,3,t
21167,165,2,t
36480,165,4,t
9212,165,2,f
17378,165,1,f
17305,165,2,f
24234,165,3,t
34012,165,4,f
36829,165,2,t
21614,165,4,t
26149,165,4,t
41034,165,2,t
41105,165,3,t
37384,165,2,f
25890,165,3,t
920,165,4,f
28974,165,3,t
45184,165,4,t
14554,165,1,t
18618,165,1,t
1988,165,1,t
23527,165,3,t
15100,165,4,t
8177,166,2,f
4358,166,2,f
17539,166,1,f
37075,166,2,t
34208,166,3,f
630,166,2,t
34130,166,2,t
20310,166,4,f
44193,166,2,f
44008,166,2,t
35158,166,4,t
12088,166,3,t
17021,166,4,t
32444,166,1,t
2377,166,4,f
2659,166,3,f
34424,166,1,f
20732,166,3,f
43177,166,4,f
5464,166,1,f
16404,166,1,t
15475,166,1,t
156,166,4,f
33518,166,4,t
27147,166,3,t
4667,166,4,t
32640,166,1,t
329,166,4,f
23586,166,1,t
30090,166,3,t
5378,166,3,t
34169,166,2,t
2413,166,3,f
16337,166,4,f
20202,166,3,t
30322,166,1,f
28163,166,1,t
35833,166,2,t
31235,166,3,t
21183,166,3,f
27648,167,3,t
22278,167,3,f
22906,167,4,f
32594,167,4,f
9369,167,2,f
33464,167,2,f
27411,167,1,t
7921,167,3,t
3560,167,2,f
43873,167,2,f
7989,167,1,t
32210,167,1,f
11067,167,3,f
31984,167,3,f
37228,167,2,t
45890,167,1,t
44351,167,2,t
1861,167,1,f
8437,167,1,f
24810,167,3,t
23622,167,3,f
39257,167,4,f
38659,167,3,f
26711,167,2,f
3949,167,1,f
24119,167,4,t
36990,167,2,t
4992,167,1,t
28206,167,3,t
39643,167,4,t
11970,167,2,t
20460,167,2,t
8568,167,3,t
584,167,2,t
20427,167,4,f
31485,167,4,t
28846,167,1,t
5546,167,1,f
27942,167,4,t
40080,167,4,t
16116,168,4,t
29914,168,4,f
168,168,3,t
8578,168,3,f
45782,168,1,f
25755,168,4,t
36317,168,4,t
3537,168,4,f
3395,168,2,f
40686,168,2,f
8927,168,4,f
26899,168,3,t
27144,168,3,t
7064,168,4,f
1334,168,2,t
28425,168,3,t
43854,168,4,t
2347,168,2,t
17467,168,4,t
12397,168,3,t
18579,168,2,t
44038,168,4,f
18818,168,3,t
11756,168,2,t
44875,168,4,t
1228,168,2,f
9055,168,1,t
19110,168,4,t
3659,168,3,t
24036,168,1,t
38433,168,3,f
41345,168,1,t
10366,168,3,f
17820,168,3,t
26415,168,1,t
26777,168,2,t
21920,168,2,t
39659,168,3,f
1823,168,2,f
30006,168,2,t
34709,169,2,f
42255,169,1,t
2657,169,2,t
32360,169,4,f
29893,169,2,f
31699,169,4,f
31196,169,3,f
42253,169,3,t
34838,169,4,t
17292,169,2,f
19919,169,3,t
30591,169,1,f
41485,169,3,f
13623,169,1,t
30322,169,3,t
13888,169,3,t
32741,169,1,t
29261,169,1,f
21757,169,3,t
29555,169,4,f
21417,169,4,t
10692,169,4,t
4326,169,1,t
28794,169,1,t
30725,169,1,f
10715,169,3,t
2887,169,2,t
4461,169,1,f
33863,169,4,t
40688,169,2,f
5737,169,2,t
20051,169,2,f
44675,169,4,f
620,169,2,t
28389,169,1,t
26130,169,4,f
24313,169,4,t
8661,169,2,f
39840,169,4,t
6158,169,2,t
119,170,3,t
43798,170,3,f
7832,170,2,t
22005,170,4,t
40122,170,1,t
21208,170,3,f
44659,170,3,f
37483,170,4,t
35504,170,4,f
18471,170,3,t
2750,170,1,t
33026,170,1,t
29757,170,3,t
19185,170,1,f
7145,170,3,f
5432,170,4,f
43884,170,4,f
32114,170,2,t
10976,170,2,t
13326,170,3,t
20852,170,4,f
21870,170,4,f
43825,170,1,t
11094,170,1,t
18142,170,3,f
26614,170,3,t
22534,170,3,t
39745,170,1,t
2486,170,3,f
38683,170,4,t
8100,170,2,f
37558,170,2,f
4603,170,2,f
2122,170,1,f
12957,170,3,t
21008,170,3,f
25664,170,2,t
13111,170,4,t
40024,170,1,f
22034,170,2,t
17734,171,1,f
19354,171,4,f
12935,171,1,f
26931,171,3,t
34084,171,4,t
6094,171,3,f
45504,171,1,t
29898,171,1,t
44610,171,2,f
21880,171,2,t
7716,171,1,t
22839,171,1,f
40239,171,1,t
27973,171,1,t
34378,171,3,f
22834,171,4,t
18471,171,2,t
36876,171,2,f
22751,171,3,t
35533,171,3,f
30715,171,3,f
19788,171,2,t
31131,171,3,f
19233,171,2,t
15067,171,3,t
43725,171,2,f
423,171,1,f
7874,171,2,f
20123,171,3,t
15622,171,1,f
10951,171,4,f
31742,171,2,f
13399,171,3,t
21629,171,4,t
29286,171,2,t
38533,171,4,t
45193,171,1,t
41242,171,1,f
45152,171,3,t
11321,171,3,t
10877,172,3,f
30431,172,3,t
40934,172,2,f
89,172,1,f
42571,172,3,t
7523,172,3,t
14995,172,2,f
33288,172,3,f
1275,172,2,t
43162,172,1,t
33965,172,4,t
15737,172,4,f
39936,172,4,f
20014,172,2,f
18457,172,3,t
21651,172,3,f
18092,172,4,f
26761,172,2,f
26395,172,3,f
42021,172,3,f
2199,172,2,t
41314,172,4,f
1494,172,1,f
8902,172,3,f
43864,172,3,f
45158,172,3,t
38282,172,4,f
37313,172,2,f
31001,172,3,t
31470,172,1,t
27714,172,3,t
26600,172,3,t
16990,172,1,f
4038,172,4,t
20043,172,2,t
25710,172,3,f
4208,172,3,f
36155,172,1,f
3838,172,3,t
9547,172,1,t
11720,173,4,f
44618,173,2,f
2435,173,4,f
2825,173,1,t
2374,173,3,t
41521,173,3,t
41557,173,3,t
13667,173,3,f
4370,173,4,t
7135,173,3,f
11808,173,4,f
14130,173,1,f
1939,173,1,f
44263,173,2,t
15403,173,1,t
1809,173,4,t
13739,173,1,t
32765,173,1,f
39061,173,3,f
26980,173,4,f
17352,173,4,t
30427,173,3,f
21928,173,3,t
14834,173,3,t
7818,173,4,f
15481,173,2,t
2475,173,2,t
12336,173,2,f
36424,173,2,f
28003,173,4,t
30001,173,1,t
17060,173,1,t
18668,173,2,t
37932,173,1,t
35398,173,3,t
19712,173,3,f
17069,173,2,t
29097,173,2,t
21128,173,1,t
27664,173,2,t
43132,174,1,f
19002,174,3,t
3785,174,2,t
20200,174,4,t
23575,174,3,f
19920,174,4,t
27934,174,1,t
4553,174,1,f
18867,174,2,t
37577,174,2,t
39767,174,1,t
38209,174,3,f
43143,174,4,f
25612,174,1,f
35240,174,1,f
35371,174,3,t
29188,174,4,f
5459,174,1,f
27067,174,1,f
15505,174,2,t
16518,174,1,t
11381,174,1,f
1684,174,3,t
41473,174,1,t
35825,174,3,t
10512,174,1,t
30954,174,2,t
6819,174,2,t
3912,174,2,f
30054,174,3,t
38237,174,1,t
36638,174,3,t
4865,174,2,f
6294,174,4,t
1576,174,4,f
35636,174,3,t
15525,174,2,t
17521,174,2,t
1079,174,3,f
121,174,1,f
30123,175,2,t
5191,175,1,f
32394,175,1,f
31427,175,4,t
41756,175,4,t
41824,175,1,f
26947,175,1,t
2848,175,4,f
3751,175,3,f
28771,175,1,t
10747,175,4,t
13913,175,4,t
30270,175,2,f
21163,175,1,t
23163,175,4,f
26624,175,4,f
17941,175,1,t
22831,175,3,f
38901,175,1,f
660,175,1,f
44125,175,4,f
41983,175,4,f
10896,175,2,f
9577,175,3,t
13717,175,2,f
45252,175,4,t
45634,175,4,t
40515,175,1,t
24754,175,4,t
1391,175,4,t
17374,175,2,t
13411,175,2,t
8761,175,3,t
30779,175,1,t
29001,175,2,f
13498,175,3,t
40650,175,3,t
26665,175,1,t
33975,175,1,t
45839,175,3,t
31283,176,1,t
1259,176,4,f
24972,176,4,t
31043,176,3,f
20206,176,4,t
7914,176,4,t
15145,176,1,f
20797,176,3,t
5268,176,1,t
1524,176,3,t
39924,176,2,f
38276,176,4,t
42947,176,1,f
18962,176,1,f
44646,176,3,t
14473,176,1,t
25355,176,2,f
7229,176,4,t
10280,176,4,t
20170,176,3,t
38410,176,2,t
34433,176,1,t
35612,176,2,t
24198,176,4,t
44922,176,1,f
41415,176,3,t
13450,176,1,f
28850,176,1,f
35608,176,3,t
12184,176,1,f
20619,176,4,f
18309,176,1,f
27745,176,2,f
14691,176,1,t
18332,176,4,t
18639,176,2,f
4647,176,3,f
11396,176,3,t
5800,176,2,t
42042,176,3,f
37718,177,2,f
28895,177,4,f
1411,177,4,t
17115,177,2,f
10459,177,1,t
15881,177,3,t
15974,177,1,t
27359,177,2,t
16066,177,2,f
33008,177,4,f
43922,177,3,f
18904,177,1,t
34792,177,1,t
19096,177,4,t
34891,177,4,f
35168,177,3,t
39196,177,1,t
36344,177,2,t
32605,177,4,t
24771,177,4,f
21423,177,1,f
27078,177,4,f
7319,177,3,t
26795,177,1,f
13388,177,4,f
43705,177,4,t
28820,177,4,f
19952,177,1,f
33584,177,4,t
10040,177,1,t
39714,177,2,f
27988,177,1,t
41618,177,3,t
10818,177,4,t
27544,177,1,t
31569,177,2,f
4562,177,4,f
32930,177,4,t
45243,177,3,f
23799,177,4,t
17726,178,4,t
574,178,4,t
11328,178,2,f
20417,178,1,f
32067,178,1,t
40428,178,1,f
16620,178,1,t
44410,178,4,f
20985,178,1,t
19953,178,3,f
36667,178,2,t
45768,178,2,f
4963,178,1,t
27342,178,2,f
15834,178,3,f
36226,178,1,t
34588,178,1,f
2898,178,3,t
8762,178,1,t
3723,178,2,t
35669,178,4,t
37560,178,2,f
14652,178,4,f
40768,178,2,t
44032,178,4,t
44384,178,1,t
11069,178,2,t
22608,178,3,f
36049,178,3,f
32911,178,3,t
45210,178,4,f
1600,178,3,t
21691,178,2,f
40254,178,3,t
22696,178,4,f
969,178,4,f
11492,178,4,f
18481,178,4,t
19312,178,3,t
13056,178,3,t
21778,179,1,t
13800,179,3,f
29952,179,2,t
43974,179,2,f
45249,179,2,t
30859,179,2,t
22807,179,2,f
39741,179,1,f
22651,179,4,f
19686,179,2,t
29721,179,3,f
967,179,1,t
35240,179,2,t
9363,179,4,t
30627,179,2,f
29362,179,1,t
39333,179,4,f
19884,179,1,f
25837,179,3,t
41751,179,4,f
32067,179,1,t
1901,179,3,f
12779,179,2,f
22238,179,2,t
44862,179,4,f
11902,179,4,t
24436,179,1,t
7415,179,3,t
4614,179,3,f
15219,179,4,t
27395,179,2,t
37901,179,4,t
2332,179,3,t
23732,179,3,t
3998,179,2,f
45953,179,4,f
38781,179,4,f
36683,179,4,t
29795,179,1,t
5500,179,3,t
28161,180,2,f
16493,180,4,t
40527,180,2,f
18411,180,1,t
42720,180,1,t
32567,180,2,t
25004,180,2,f
38074,180,3,t
19312,180,3,t
21242,180,2,t
43959,180,2,t
16309,180,4,f
7975,180,3,f
25185,180,2,t
33461,180,3,f
24583,180,4,t
10694,180,1,f
25091,180,3,f
15239,180,3,t
20911,180,4,t
36280,180,3,f
18876,180,3,t
13269,180,4,f
34806,180,4,f
32971,180,2,t
38437,180,1,f
26879,180,1,t
9281,180,4,f
11387,180,4,t
33213,180,3,t
3996,180,1,t
18289,180,3,f
25663,180,2,f
45185,180,1,t
26647,180,1,f
549,180,4,t
3809,180,4,t
352,180,1,f
41562,180,3,t
9171,180,4,f
12911,181,4,f
35754,181,1,f
28614,181,2,f
8933,181,1,f
20891,181,3,f
40733,181,2,f
19968,181,1,f
3060,181,1,f
31229,181,2,t
27172,181,4,f
39341,181,2,t
42804,181,1,f
27924,181,2,t
44506,181,4,t
3378,181,1,t
38000,181,2,t
17640,181,2,f
1880,181,2,t
688,181,4,t
32271,181,1,f
20849,181,4,t
30268,181,3,t
43071,181,1,t
11460,181,4,t
15630,181,1,f
21436,181,1,f
3948,181,4,f
33136,181,2,t
18425,181,1,f
7695,181,1,t
32751,181,1,t
863,181,3,f
40915,181,3,f
37072,181,4,f
4712,181,4,f
41587,181,1,f
17617,181,4,f
4088,181,3,f
11821,181,4,t
19549,181,3,f
11906,182,3,f
31846,182,2,f
12469,182,2,t
22903,182,4,t
18171,182,2,t
29298,182,1,f
39106,182,3,t
16591,182,4,t
42859,182,4,t
837,182,4,t
30660,182,2,t
22663,182,1,f
9744,182,3,t
14026,182,4,f
42581,182,2,f
23197,182,3,f
27541,182,3,t
3729,182,4,f
29405,182,2,f
37377,182,4,t
45920,182,3,t
21389,182,3,f
21406,182,4,t
10248,182,3,t
25452,182,4,f
9920,182,2,t
43892,182,2,t
5417,182,4,t
9625,182,2,t
18477,182,2,t
44114,182,4,t
22151,182,4,f
1518,182,2,t
7314,182,1,t
35347,182,2,t
17347,182,2,t
34530,182,2,t
1331,182,1,f
40692,182,1,t
24670,182,2,t
32699,183,1,t
35924,183,3,t
14676,183,2,t
11712,183,4,f
15401,183,1,t
35498,183,2,t
10979,183,1,f
36607,183,4,t
21116,183,3,f
10989,183,3,f
45947,183,2,t
36856,183,4,f
4560,183,3,f
43567,183,3,f
6246,183,4,t
9935,183,4,t
36553,183,2,t
883,183,1,f
17747,183,1,t
28668,183,1,f
30277,183,3,f
31637,183,4,f
21924,183,1,t
11630,183,2,t
5698,183,1,t
9477,183,1,f
6195,183,3,t
38087,183,4,t
32789,183,2,f
31842,183,1,t
30702,183,1,f
19977,183,1,f
37805,183,2,t
38103,183,3,t
36320,183,2,t
34205,183,4,t
6600,183,2,t
8542,183,3,f
14881,183,2,f
31980,183,4,t
26107,184,1,t
30689,184,2,f
33974,184,4,t
30339,184,4,t
14539,184,4,t
41323,184,1,t
15465,184,2,f
7474,184,2,t
27628,184,1,f
20295,184,3,f
20913,184,1,t
26311,184,4,f
13048,184,3,t
30667,184,4,f
27516,184,3,t
20067,184,4,f
41619,184,2,f
11532,184,4,f
1641,184,2,f
17280,184,2,f
32202,184,2,f
30631,184,4,f
11077,184,2,t
39341,184,3,f
6431,184,3,t
13982,184,4,f
6548,184,2,t
21625,184,4,f
32434,184,3,t
25044,184,4,t
10356,184,2,f
18801,184,2,f
18427,184,2,f
12446,184,4,f
39729,184,3,t
25339,184,2,f
2468,184,3,t
17596,184,2,t
3798,184,1,f
1029,184,4,f
29449,185,3,t
38058,185,2,t
43517,185,2,t
42410,185,1,t
38615,185,3,t
38390,185,2,f
23858,185,4,t
18514,185,4,f
2333,185,2,t
22229,185,2,t
30822,185,1,f
25398,185,2,t
44763,185,3,f
3153,185,2,t
43136,185,3,t
41981,185,4,f
12429,185,3,t
30767,185,2,f
47,185,2,f
309,185,3,f
36953,185,1,t
39097,185,4,t
29001,185,4,t
9028,185,1,t
23009,185,3,f
25127,185,4,f
16939,185,1,t
43472,185,4,f
27256,185,4,t
23509,185,4,t
11918,185,4,f
32205,185,2,t
4108,185,4,t
21572,185,2,f
13389,185,3,f
34654,185,2,f
26035,185,3,f
34869,185,3,t
15522,185,1,t
9223,185,2,f
34122,186,3,f
32213,186,4,t
19103,186,1,f
40728,186,1,f
24996,186,3,t
32192,186,2,f
18604,186,4,t
28078,186,3,t
34478,186,4,t
27074,186,4,f
12147,186,4,t
29508,186,2,f
18036,186,3,t
40980,186,3,f
44986,186,2,f
39276,186,3,f
39701,186,3,t
31380,186,3,t
41831,186,2,t
639,186,3,t
35175,186,4,f
37798,186,3,t
40336,186,4,f
14743,186,1,f
3784,186,3,f
3814,186,1,t
38877,186,1,f
30439,186,2,f
10680,186,2,f
11465,186,4,t
33868,186,1,t
14680,186,3,t
271,186,3,t
31650,186,1,t
11218,186,1,t
34111,186,2,t
14776,186,4,f
1462,186,1,t
41698,186,4,t
29662,186,3,f
19641,187,3,t
42367,187,1,f
17940,187,1,t
9678,187,2,f
7848,187,3,t
39554,187,2,t
40053,187,2,f
33568,187,1,f
13438,187,1,t
39957,187,4,f
16468,187,3,t
22767,187,4,t
16474,187,1,f
21261,187,3,f
45704,187,1,f
9791,187,3,t
10861,187,3,f
38333,187,4,f
23405,187,4,t
17216,187,2,t
3191,187,2,f
44092,187,1,t
31890,187,3,f
2794,187,1,f
23411,187,2,f
44882,187,4,f
15468,187,1,t
22173,187,2,f
37989,187,4,t
38040,187,1,f
42180,187,1,f
28855,187,3,t
5303,187,2,f
25283,187,1,f
7647,187,1,f
6837,187,4,t
24299,187,3,t
41733,187,3,t
27305,187,4,t
33920,187,1,t
13427,188,1,f
15696,188,1,t
21535,188,4,f
1841,188,1,t
6667,188,4,t
3444,188,2,t
38604,188,1,f
8895,188,1,t
32918,188,2,t
19881,188,4,f
16215,188,4,t
32519,188,3,f
31851,188,2,t
42104,188,4,f
35972,188,1,t
21152,188,2,f
7822,188,1,t
9327,188,3,f
27648,188,3,t
23836,188,4,f
19093,188,3,t
4550,188,3,t
3758,188,1,t
32545,188,1,f
35531,188,3,f
15499,188,1,t
43674,188,2,t
9779,188,1,t
25335,188,3,f
14976,188,2,t
26858,188,4,t
39528,188,2,t
41556,188,2,f
40705,188,1,t
640,188,1,t
40644,188,3,f
43109,188,2,t
41740,188,3,t
2196,188,4,t
11130,188,2,f
13235,189,2,t
15086,189,2,f
15956,189,4,f
6991,189,3,f
26898,189,2,f
18438,189,3,t
26682,189,4,f
43000,189,2,f
30103,189,3,f
36856,189,1,f
42636,189,3,t
21301,189,4,f
14744,189,3,t
31663,189,2,f
24669,189,1,f
898,189,3,f
38183,189,4,f
11524,189,1,f
10869,189,4,t
31552,189,1,f
44991,189,3,f
38053,189,3,f
16736,189,4,t
29641,189,2,t
1881,189,4,f
2969,189,1,t
31272,189,4,t
6061,189,3,t
32064,189,1,t
1436,189,2,t
4365,189,2,t
6188,189,1,f
43377,189,3,f
10921,189,1,f
37248,189,3,t
11467,189,2,f
35939,189,3,t
13715,189,1,t
908,189,1,f
44999,189,1,f
39701,190,1,t
9327,190,1,f
14899,190,1,f
12064,190,2,f
7113,190,3,t
37448,190,4,f
22554,190,4,f
41318,190,3,t
45778,190,4,t
24007,190,2,t
44371,190,4,f
45110,190,4,f
3980,190,4,f
36102,190,2,f
10559,190,3,f
23072,190,4,t
27645,190,2,f
29772,190,2,t
30262,190,4,f
26907,190,4,f
13985,190,2,f
21704,190,2,t
44994,190,2,t
2257,190,3,t
10857,190,4,t
35421,190,1,f
18518,190,3,f
28164,190,3,f
7588,190,1,t
17046,190,4,t
16049,190,3,t
32644,190,4,t
45988,190,3,t
23050,190,1,f
40237,190,1,f
17057,190,2,f
42132,190,2,t
7508,190,1,t
4559,190,4,t
12227,190,1,f
17801,191,1,t
13934,191,2,f
20184,191,3,f
8317,191,2,f
10,191,1,f
2449,191,1,t
18376,191,3,f
42329,191,4,t
15886,191,1,f
36900,191,1,t
17077,191,1,t
3130,191,2,f
4513,191,3,t
6181,191,1,t
24418,191,1,t
12639,191,2,f
11209,191,4,t
39558,191,3,f
4399,191,1,t
37362,191,4,f
39938,191,3,f
16646,191,4,f
10498,191,1,t
29027,191,3,f
39170,191,1,f
27356,191,1,t
40656,191,2,f
23592,191,4,f
7544,191,4,t
1587,191,1,t
29766,191,3,f
30039,191,2,f
14659,191,3,f
811,191,2,f
20441,191,2,f
32416,191,3,t
44026,191,2,t
36412,191,2,t
5667,191,4,f
25308,191,4,f
15396,192,3,t
37977,192,3,t
43,192,2,t
31961,192,2,t
14238,192,3,f
36716,192,2,t
18025,192,1,f
32708,192,1,f
45858,192,3,f
16572,192,4,t
18403,192,1,f
34660,192,2,f
20169,192,2,t
20840,192,3,f
15933,192,3,t
13721,192,2,t
33058,192,4,f
29140,192,1,f
6925,192,4,f
39025,192,4,f
32354,192,2,f
1247,192,2,f
44376,192,1,f
22123,192,3,t
23847,192,4,f
23452,192,1,f
41513,192,3,f
42172,192,4,f
42496,192,2,t
4049,192,2,t
11179,192,1,t
7414,192,2,t
28174,192,3,t
31946,192,3,f
15447,192,1,f
27400,192,3,t
26349,192,3,t
15802,192,3,t
37077,192,3,f
24186,192,3,t
36961,193,4,t
8969,193,2,f
13372,193,2,t
1145,193,4,f
42708,193,4,f
17281,193,2,t
26049,193,2,f
18574,193,2,t
35771,193,4,t
13204,193,2,f
34168,193,3,f
6145,193,3,f
42288,193,2,t
20166,193,2,t
30972,193,3,f
35865,193,3,f
32370,193,2,f
9758,193,3,t
18398,193,2,t
27986,193,3,f
35944,193,1,t
34054,193,2,t
21308,193,2,t
9171,193,1,f
10792,193,2,t
2182,193,4,t
10718,193,1,t
10553,193,1,t
39539,193,2,f
27260,193,3,t
10849,193,1,t
31113,193,4,t
22297,193,3,t
13815,193,2,f
12350,193,2,t
17652,193,3,f
6649,193,4,t
5827,193,2,f
11133,193,1,f
6833,193,4,f
3463,194,1,t
39756,194,2,f
13837,194,3,t
32230,194,2,t
13611,194,1,t
25034,194,1,t
24011,194,1,t
19347,194,2,t
33267,194,4,t
4808,194,4,t
37633,194,3,f
34267,194,3,t
18261,194,1,f
15290,194,2,f
28168,194,1,t
22535,194,2,f
34605,194,2,f
27747,194,3,t
29973,194,4,t
21171,194,1,t
17718,194,3,t
43090,194,2,f
2426,194,1,f
23402,194,3,f
44012,194,1,f
9121,194,1,f
29891,194,4,f
3475,194,4,f
1684,194,4,t
2492,194,1,t
9590,194,1,t
41690,194,2,t
23629,194,2,t
3633,194,2,t
26744,194,2,t
1762,194,4,t
43872,194,1,t
39616,194,3,f
14821,194,4,f
15185,194,1,t
32359,195,3,t
3353,195,3,t
9006,195,1,t
26941,195,2,t
15370,195,2,t
41370,195,1,f
5943,195,3,f
387,195,1,f
13,195,1,t
25424,195,2,t
13971,195,1,f
29140,195,4,f
32563,195,4,t
16044,195,4,f
24352,195,1,t
34407,195,2,f
10761,195,4,t
9708,195,3,f
10740,195,1,t
44283,195,4,t
32483,195,4,t
